,Unnamed: 0,course name,Number of students who purchased the course,The number of students who rated the course,The number of factors that took part in the creation of the course,Last updated date,the language of the course,The number of languages into which the course is translated,The number of languages for which the course has subtitles,price,Is the course on sale?,The number of episodes,Number of lectures in the course,Duration of each lecture,The name of the first lecturer,Number of followers of the first lecturer,The course number of the first lecturer,Average rating of all courses of the first lecturer,The name of the second lecturer,Number of followers of the second lecturer,The course number of the second lecturer,Average rating of all courses of the second lecturer,Does the course contain exercises?,Does the course contain exams?,Does the course contain a final exam?,Course rating
1218,1218,Dijital İşletmeniz İçin Potansiyel Müşterilerinizi Bulun A-Z,1034,13,1,2.2022,10,1,0,105.9,1,5,12,1.2833333333333332,Onur Erdoğan,8402.0,3,4.5,0,0.0,0.0,0.0,0,0,0,4.1
1219,1219,Linguagem R e Shiny R: Caminho de GRANDES INSIGHTS nos Dados,380,12,2,6.202,2,1,1,329.9,1,2,46,8.033333333333333,Juracy Araujo de Almeida Junior,10824.0,54,4.3,1,46770.0,165.0,4.4,0,0,0,4.6
1220,1220,はじめてのベイズ統計【PyMC3+Colab】-確率･統計の基礎からベイズ推定のPython実装まで-,327,14,1,1.2023,6,1,1,329.9,1,6,35,4.783333333333333,我妻 幸長 Yukinaga Azuma,108366.0,30,4.2,0,0.0,0.0,0.0,0,0,0,4.5
1221,1221,【한글자막】 Python 을 사용한 데이터 시각화,220,13,4,12.2021,4,1,1,299.9,1,7,49,4.45,Jordan Sauchuk,259863.0,7,4.4,1,2231042.0,104.0,4.6,1,0,0,4.9
1222,1222,Surpac Sıfırdan Cevher Modelleme/ Ore Modelling using Surpac,33,12,1,11.2021,10,1,0,349.9,0,1,13,2.0,Halil Şahin,33.0,1,4.3,0,0.0,0.0,0.0,0,0,0,4.3
1223,1223,Álgebra Linear com R para Machine Learning e Modelagens,97,13,1,1.2022,2,1,1,69.9,1,7,57,12.95,Luciano Galdino,6490.0,15,4.7,0,0.0,0.0,0.0,0,0,0,4.9
1224,1224,Deep Learning Avanzado para Computer Vision con TensorFlow,202,14,1,7.2022,3,1,1,209.9,1,14,105,21.583333333333332,Francisco Reales,1435.0,2,4.5,0,0.0,0.0,0.0,0,0,0,4.8
1225,1225,"R言語によるデータサイエンス【データ操作, 最短習得コース】 (2021, tidyverse+α, 基礎+応用)",137,13,1,5.2021,6,1,0,319.9,1,14,126,5.066666666666666,Ringa hyj,179.0,2,3.6,0,0.0,0.0,0.0,0,0,0,3.8
1226,1226,Análisis De Datos Con Matlab. Programación En Matlab,463,12,1,1.2021,3,1,1,349.9,1,5,20,2.4333333333333336,Jhonny Alexander Jaimes Carvajal,5698.0,13,4.0,0,0.0,0.0,0.0,1,0,0,3.6
1227,1227,Workshop Teknik Visualisasi Data dengan Power BI,36,12,1,7.2022,11,1,0,105.9,1,6,36,3.1,Jubilee Enterprise,15101.0,105,4.7,0,0.0,0.0,0.0,1,0,0,4.7
1228,1228,【文部科学大臣表彰の工学博士が指導】Pythonで体系的に学ぶデータサイエンスとAIの初歩 Vol.1 暗号・関数と微分,183,12,1,11.2022,6,1,1,349.9,1,64,115,10.433333333333334,平山 雄三,721.0,12,4.4,0,0.0,0.0,0.0,0,0,0,4.6
1229,1229,Альтернатива Excel: работа с данными в KNIME,39,12,1,8.2021,8,1,0,89.9,1,4,16,3.1333333333333333,Alexey Mokhnatkin,39.0,1,4.4,0,0.0,0.0,0.0,1,0,1,4.4
1230,1230,파이썬(Python) 실무 데이터 분석 프로젝트 - 머신러닝 with 사이킷런(scikit-learn),123,12,1,6.2022,4,1,0,319.9,0,6,78,10.683333333333334,마소캠퍼스 머니매그넷,2064.0,50,4.7,0,0.0,0.0,0.0,0,0,1,4.7
1231,1231,【한글자막】 Deep Reinforcement Learning :딥 강화형 러닝 2.0,118,12,4,12.2021,4,1,1,399.9,1,8,63,9.616666666666667,Hadelin de Ponteves,1651989.0,42,4.5,1,2287209.0,148.0,4.6,0,0,0,4.9
1232,1232,PythonではじめるSQL入門〜ゼロからはじめてウィンドウ関数まで〜,101,11,1,9.2021,6,1,1,69.9,1,8,38,2.05,西 潤史郎,101.0,1,3.9,0,0.0,0.0,0.0,0,0,0,3.9
1233,1233,Aplicaciones de Data Science: Text Mining-NLP & Data Mining,1050,11,1,1.2022,3,1,1,69.9,1,4,19,1.8666666666666667,Pedro Daniel Alcalá Rojas,67853.0,33,4.4,0,0.0,0.0,0.0,0,0,0,4.6
1234,1234,Impresión 3D y Análisis de Piezas.,131,11,1,10.2021,3,1,1,69.9,1,3,23,2.45,Francisco Olivares,131.0,1,4.2,0,0.0,0.0,0.0,0,0,0,4.2
1235,1235,Machine Learning da zero con Python,65,11,1,9.202,13,1,1,249.9,1,8,52,7.016666666666667,Giovanni Bonaventura,24120.0,15,3.8,0,0.0,0.0,0.0,0,0,0,3.6
1236,1236,Introduzione all'Intelligenza Artificiale,68,13,1,5.2022,13,1,1,279.9,1,5,23,3.25,Maria Lanzara,68.0,1,3.7,0,0.0,0.0,0.0,0,0,0,3.7
1237,1237,データサイエンスのためのストリーミング前処理入門　PythonとSparkで始めるビッグデータストリーミング処理入門,144,11,1,7.2022,6,1,1,105.9,1,8,36,2.2,Yuki Saito,822.0,11,4.4,0,0.0,0.0,0.0,1,0,1,4.5
1238,1238,Bootcamp Lengkap Data Science 2022,58,13,1,7.2022,11,1,0,459.9,1,51,308,28.616666666666667,Aditya Putri Pertiwi,58.0,1,3.6,0,0.0,0.0,0.0,0,0,0,3.6
1239,1239,SQL- Formation complète de A à Z sous MySQL,213,12,1,11.2021,5,1,1,105.9,1,7,94,10.533333333333333,Ahmed Bentajer,3482.0,3,4.3,0,0.0,0.0,0.0,0,0,0,4.6
1240,1240,Power BI para Data Science e Analytics,49,10,1,8.2022,2,1,1,69.9,1,6,83,10.133333333333333,Pedro Alves,245.0,5,4.6,0,0.0,0.0,0.0,0,0,0,4.5
1241,1241,Estructuras de datos: listas dinámicas y punteros con Java,57,11,1,11.2021,3,1,1,105.9,1,5,30,3.1333333333333333,Jose Ciccio,644.0,2,4.9,0,0.0,0.0,0.0,0,0,0,5.0
1242,1242,Data Science - علوم البيانات,42,10,1,4.2019,12,1,0,123.9,1,8,25,5.233333333333333,OUMOUSS EL MEHDI,157.0,2,3.8,0,0.0,0.0,0.0,0,0,0,3.9
1243,1243,Python para Marketing Digital,63,10,2,1.2022,3,1,1,349.9,1,6,44,6.483333333333333,Kevin Meneses González,26104.0,20,3.8,1,24120.0,15.0,3.8,0,0,0,4.0
1244,1244,Data science y machine learning en Python: modelos lineales,70,10,1,1.2023,3,1,1,699.9,1,10,133,12.283333333333333,Escape Velocity Labs,6094.0,11,4.6,0,0.0,0.0,0.0,0,0,0,4.9
1245,1245,Análise de Sentimentos do Twitter com ML e DL na prática,57,10,1,2.2022,2,1,0,69.9,1,8,51,8.616666666666667,Dinarth Souto Júnior,711.0,2,4.5,0,0.0,0.0,0.0,0,0,0,4.5
1246,1246,Машинное обучение без учителя на Python: полный курс,139,10,1,1.2022,8,1,0,349.9,1,16,99,12.483333333333333,Центр digital-профессий ITtensive,2264.0,22,4.0,0,0.0,0.0,0.0,1,0,0,4.6
1247,1247,Curso de Python para Data Science | Crie Um Projeto do Zero,65,12,1,1.2023,2,1,1,69.9,1,4,20,6.083333333333333,Josué Gimenes,26121.0,3,4.7,0,0.0,0.0,0.0,0,1,0,4.7
1248,1248,Bayesian Statistics: Generalized Linear Models with R,52,9,1,1.2021,2,1,1,279.9,1,5,48,5.633333333333333,André Marques,864.0,10,4.5,0,0.0,0.0,0.0,0,0,0,4.8
1249,1249,Derinlemesine Python 3 : AI Machine Learning,145,9,1,3.2021,10,1,0,159.9,1,10,43,17.45,Önder Teker,1309.0,18,4.5,0,0.0,0.0,0.0,0,0,0,4.7
1250,1250,강화학습 기초,73,9,1,10.2017,4,1,0,299.9,0,7,16,1.0333333333333334,광성 최,204.0,2,3.5,0,0.0,0.0,0.0,0,0,0,3.3
1251,1251,Curso Básico: Fundamentos de Inteligência Artificial,50,9,1,2.202,2,1,1,329.9,1,11,37,2.183333333333333,Christian Moura dos Santos,1266.0,4,3.9,0,0.0,0.0,0.0,0,0,0,3.2
1252,1252,Derinlemesine Python 2 : Data Science,93,9,1,3.2021,10,1,0,123.9,1,16,86,19.266666666666666,Önder Teker,1309.0,18,4.5,0,0.0,0.0,0.0,0,0,0,4.1
1253,1253,Machine Learning: Clusterização com Linguagem Python,185,12,1,6.2022,2,1,0,69.9,1,4,31,6.7,Caio Avelino,6436.0,5,4.7,0,0.0,0.0,0.0,0,0,0,4.4
1254,1254,Arte com Inteligência Artificial Usando Stable Diffusion,39,10,1,10.2022,2,1,0,69.9,1,2,8,1.1333333333333333,Rodrigo Favarete,39.0,1,4.2,0,0.0,0.0,0.0,0,0,0,4.2
1255,1255,Prédiction des séries temporelles en deep learning - Partie2,129,9,1,8.2021,5,1,1,429.9,1,8,90,9.7,Alexandre Bourrieau,565.0,10,4.6,0,0.0,0.0,0.0,0,0,0,4.8
1256,1256,Machine Learning: Otimização de Hiperparâmetros com Python,63,9,1,10.2022,2,1,1,69.9,1,7,58,10.233333333333333,Luciano Galdino,6490.0,15,4.7,0,0.0,0.0,0.0,0,0,0,4.8
1257,1257,Detecção e Reconhecimento Facial com Python,191,9,3,1.2023,2,1,1,69.9,1,4,64,8.6,Jones Granatyr,162810.0,89,4.6,1,44480.0,14.0,4.6,0,0,0,4.6
1258,1258,الانحدار الخطي بأستخدام بايثون و الذكاء الاصطناعي,13,9,1,9.2021,12,1,0,123.9,1,6,8,1.4666666666666668,Omar Amil Hazzaa,13.0,1,5.0,0,0.0,0.0,0.0,0,0,0,5.0
1259,1259,Машинное зрение: локализация объектов на Python,49,9,1,12.202,8,1,0,349.9,1,6,20,2.9,Центр digital-профессий ITtensive,2264.0,22,4.0,0,0.0,0.0,0.0,1,0,0,3.2
1260,1260,Practical Deep Learning: Geolocalizzazione indoor (Italiano),118,9,1,9.2019,13,1,1,69.9,1,9,42,5.666666666666667,Massimiliano D'Amico,118.0,1,4.5,0,0.0,0.0,0.0,0,0,0,4.5
1261,1261,Python机器学习实验集锦（算法核心知识点实验分析）,141,8,1,1.202,7,2,0,179.9,1,10,83,13.483333333333333,唐宇迪 唐,4022.0,24,4.4,0,0.0,0.0,0.0,0,0,0,4.5
1262,1262,Sem Segredos com SQL na Prática e Ferramenta BI ORACLE,280,8,2,3.202,2,1,1,349.9,1,4,89,11.65,Juracy Araujo de Almeida Junior,10824.0,54,4.3,1,46770.0,165.0,4.4,0,0,0,4.3
1263,1263,Credit Score - Módulo 2: Boosting em python,65,8,1,5.2021,2,1,0,69.9,1,1,15,2.15,Rodolfo Augusto da Silva Arruda,788.0,2,4.8,0,0.0,0.0,0.0,0,0,0,4.7
1264,1264,중간관리자가 꼭 알아야 하는 머신러닝과 빅데이터 기법,56,9,1,7.2022,4,1,0,399.9,1,4,19,3.4166666666666665,클룸 (CLOOM),852.0,17,4.8,0,0.0,0.0,0.0,0,0,0,4.9
1265,1265,เรียน Python Data Structures and Algorithms ฉบับปูพื้นฐาน,105,9,1,9.2022,15,1,0,329.9,1,14,73,19.55,Todsapon Banklongsi,917.0,20,4.6,0,0.0,0.0,0.0,0,0,0,4.5
1266,1266,"AIへまっしぐら！Pythonアニマルズ : Go Ahead to AI, Python Animals!",211,8,1,7.2018,6,1,1,349.9,1,8,49,5.016666666666667,松浦 健一郎,211.0,1,4.0,0,0.0,0.0,0.0,1,0,0,4.0
1267,1267,『Rの基礎から機械学習まで一気に学ぼう！』 | R言語 Rstudio講座,41,8,1,11.2021,6,1,1,69.9,1,6,28,2.1,@Sotsog Base,99.0,2,4.0,0,0.0,0.0,0.0,0,0,0,3.9
1268,1268,Python ile Deep Learning ve Projeleri,77,8,1,12.202,10,1,0,349.9,1,10,57,8.166666666666666,Eternal Team,77.0,1,3.8,0,0.0,0.0,0.0,0,0,0,3.8
1269,1269,R e R Studio: análise de dados para pesquisadores iniciantes,34,8,2,7.2022,2,1,1,139.9,1,8,40,5.966666666666667,Marcus Oliveira,39637.0,22,4.6,1,39511.0,28.0,4.6,0,0,0,4.3
1270,1270,【初心者・初級者向け】SQL・データ分析入門-bigquery×ハンズオン形式でスキルアップ-,25,9,1,12.2022,6,1,1,459.9,1,21,97,4.533333333333333,Okawa Yoshimi,25.0,1,4.8,0,0.0,0.0,0.0,0,0,0,4.9
1271,1271,Introdução às Aplicações Com Inteligência Artificial,46,10,1,1.2023,2,1,0,139.9,1,11,49,2.6833333333333336,Marcellus Amadeus,46.0,1,4.8,0,0.0,0.0,0.0,0,0,0,4.8
1272,1272,【한글자막】 R 프로그래밍: Data Science 에서의 R 고급 분석,75,8,3,12.2021,4,1,10,299.9,1,5,53,6.0,Kirill Eremenko,2282965.0,59,4.5,1,2231042.0,104.0,4.6,1,0,0,4.8
1273,1273,【한글자막】 Python 의 모든 것: 실전 문제로 배우는 파이썬,83,8,3,12.2021,4,1,2,299.9,1,8,75,11.216666666666667,Kirill Eremenko,2282965.0,59,4.5,1,2231042.0,104.0,4.6,1,0,0,4.8
1274,1274,Machine learning verstehen OHNE Python oder R,508,8,1,3.2022,9,1,0,89.9,1,9,33,2.5,Andreas Wiese,605.0,2,4.0,0,0.0,0.0,0.0,1,0,0,3.9
1275,1275,深度学习-语音识别实战（基于PyTorch）,112,7,1,9.202,7,2,0,209.9,1,12,102,12.833333333333334,唐宇迪 唐,4022.0,24,4.4,0,0.0,0.0,0.0,0,0,0,4.1
1276,1276,코드리스 데이터 분석,30,7,1,11.2021,4,1,0,429.9,1,1,11,4.716666666666667,에이블런 ABLEARN,206.0,4,4.7,0,0.0,0.0,0.0,0,0,0,5.0
1277,1277,Машинное обучение: классификация и ансамбли на Python,61,7,1,6.2021,8,1,0,349.9,1,10,56,8.766666666666667,Центр digital-профессий ITtensive,2264.0,22,4.0,0,0.0,0.0,0.0,1,0,0,3.8
1278,1278,【実戦で学ぶ基盤構築】ローカル端末で作り理解するエンジニアのための機械学習基盤の作成とMLOps,54,7,1,8.2022,6,1,1,105.9,1,5,22,1.3666666666666667,Yuki Saito,822.0,11,4.4,0,0.0,0.0,0.0,1,0,0,4.6
1279,1279,YOLOv5目标检测：原理与源码解析,43,7,1,12.2021,7,2,0,105.9,1,12,38,10.666666666666666,Frank BAI,178.0,23,4.3,0,0.0,0.0,0.0,0,0,0,4.2
1280,1280,"완전 초보자, 매력적인  R 차트 쉽게 만들기",41,7,1,9.202,4,1,0,199.9,1,3,13,1.8833333333333333,김지형 M.D.,2363.0,31,4.6,0,0.0,0.0,0.0,0,0,0,4.7
1281,1281,Python と JavaScript による機械学習アプリケーション公開入門【ONNX・Render】,67,8,1,11.2022,6,1,0,69.9,1,9,54,3.5,しま (大嶋勇樹),2288.0,5,4.5,0,0.0,0.0,0.0,0,0,0,4.9
1282,1282,Регулярные выражения в Python,30,7,1,4.202,8,1,0,123.9,1,3,15,1.1,Центр digital-профессий ITtensive,2264.0,22,4.0,0,0.0,0.0,0.0,1,0,0,3.9
1283,1283,Comprendre l'Intelligence Artificielle,133,8,1,8.202,5,1,1,69.9,1,7,21,1.4,Gaël MENOU,455.0,3,4.3,0,0.0,0.0,0.0,0,0,0,4.4
1284,1284,Pemrograman R Solusi Mudah Mengolah Data untuk Orang Awam,24,7,1,2.2021,11,1,0,105.9,1,6,29,1.7166666666666668,Jubilee Enterprise,15101.0,105,4.7,0,0.0,0.0,0.0,1,1,0,4.3
1285,1285,Streamlit : Déployer son app de Machine Learning sur le web,30,8,1,10.2022,5,1,1,139.9,1,8,25,4.65,Pierre-louis Danieau,30.0,1,4.7,0,0.0,0.0,0.0,1,0,0,4.7
1286,1286,Python & Deep Learning & IA : reconnaissance d'images,81,8,1,3.2021,5,1,1,349.9,1,6,28,4.633333333333333,steve Tsopte,2031.0,7,4.4,0,0.0,0.0,0.0,0,0,0,4.6
1287,1287,Deployment of Machine Learning Models,169,8,1,8.2022,12,1,0,69.9,1,5,51,10.066666666666666,Coursat.ai Dr. Ahmad ElSallab,1737.0,6,4.7,0,0.0,0.0,0.0,0,0,0,4.1
1288,1288,Python自动化办公+数据爬虫+可视化Web站点,65,7,1,4.2021,7,2,0,69.9,1,13,257,42.166666666666664,松 胡,6691.0,5,4.0,0,0.0,0.0,0.0,0,0,0,3.8
1289,1289,Initiation rapide à l'intelligence artificielle en Python,51,6,1,4.2022,5,1,1,259.9,1,4,13,1.55,Alexandre Bourrieau,565.0,10,4.6,0,0.0,0.0,0.0,0,0,0,4.3
1290,1290,【デジタル社会の「読み・書き・そろばん」】AI・データサイエンス基礎講座～リテラシーレベル～　②基礎編,139,6,1,3.2021,6,1,1,249.9,1,4,38,3.0,三谷 慶一郎,338.0,5,4.2,0,0.0,0.0,0.0,0,0,0,4.6
1291,1291,【デジタル社会の「読み・書き・そろばん」】AI・データサイエンス基礎講座～リテラシーレベル～　③心得編,121,6,1,3.2021,6,1,1,249.9,1,3,21,2.05,三谷 慶一郎,338.0,5,4.2,0,0.0,0.0,0.0,0,0,0,4.3
1292,1292,"Mastering Numpy,Pandas and MatplotLib-Data Manipulation Tool",2014,7,1,1.2022,14,1,0,619.9,1,7,32,5.5,Rakesh Roshan,29268.0,4,4.4,0,0.0,0.0,0.0,0,0,0,4.3
1293,1293,Machine Learning: Regression using python in Tamil(தமிழில்),20,6,1,10.2019,18,1,0,105.9,1,5,38,3.85,Ramisha Rani K,51.0,2,3.5,0,0.0,0.0,0.0,1,0,0,3.8
1294,1294,비트코인 암호화폐 자동매매 코인봇 만들기 Part 1,23,6,1,11.2022,4,1,0,699.9,0,23,74,10.9,AISchool 에이아이스쿨,70.0,4,4.8,0,0.0,0.0,0.0,0,0,0,5.0
1295,1295,R-Analyst - Lerne die statistische Programmiersprache R,12,7,1,11.2022,9,1,0,499.9,0,7,31,8.583333333333334,Christian Müller-Kett,187.0,5,4.6,0,0.0,0.0,0.0,0,0,0,5.0
1296,1296,Dados de saúde pública com Python,302,6,1,9.2022,2,1,1,69.9,1,3,18,1.5,Andre Jarenkow,302.0,1,5.0,0,0.0,0.0,0.0,0,0,0,5.0
1297,1297,NLU - Natural Language Understanding mit PyTorch und Fastai,100,6,1,5.2021,9,1,1,123.9,1,3,33,3.0833333333333335,Bernhard Mayr,477.0,10,4.0,0,0.0,0.0,0.0,0,0,0,4.1
1298,1298,直感！深層学習　７ステップで作る Python AI 株価予測,80,7,1,11.2022,6,1,1,89.9,1,10,42,5.816666666666666,経知 神草,1075.0,5,3.9,0,0.0,0.0,0.0,0,0,0,3.7
1299,1299,Google Cloud Big Data and Machine Learnig Español,64,6,1,10.2021,3,1,1,249.9,1,6,63,5.466666666666667,Synergy Tecnologia,4180.0,11,4.6,0,0.0,0.0,0.0,0,0,1,4.0
1300,1300,【한글자막】 재무 분석을 위한 Python 및 Machine Learning 완벽가이드,183,7,5,12.2021,4,1,1,349.9,1,20,131,23.016666666666666,"Dr. Ryan Ahmed, Ph.D., MBA",319896.0,46,4.5,1,2287209.0,148.0,4.6,0,0,0,4.6
1301,1301,Microsoft Power BI. Power BI. DAX. Data Visualization,16,6,1,11.2022,8,1,0,349.9,1,5,24,0.8,Andrew Borysenko,25816.0,41,3.3,0,0.0,0.0,0.0,0,0,0,2.5
1302,1302,深度学习模型部署与剪枝优化实例,129,6,1,6.202,7,2,0,179.9,1,9,72,8.583333333333334,唐宇迪 唐,4022.0,24,4.4,0,0.0,0.0,0.0,0,0,0,4.7
1303,1303,Formación en ciencia de datos con R,19,6,1,10.2021,3,1,1,69.9,1,5,17,3.3333333333333335,Charles Santana,45919.0,2,4.3,0,0.0,0.0,0.0,0,0,0,4.6
1304,1304,Inteligência Artificial com Python NATIVO,37,6,1,7.202,2,1,1,699.9,0,14,117,16.333333333333332,Ben-Hur Varriano,2668.0,12,4.2,0,0.0,0.0,0.0,0,0,0,4.9
1305,1305,Machine Learning : Le guide complet version 2023,32,6,2,1.2023,5,1,1,69.9,1,7,82,6.066666666666666,E-Learning Innovation | Formateur certifié (France),6419.0,26,4.4,1,130.0,11.0,4.2,1,0,0,4.2
1306,1306,Microsoft Power BI for beginners in Urdu/Hindi,20,6,1,7.202,19,1,0,69.9,1,6,20,2.15,Sybrid Academy,20.0,1,4.6,0,0.0,0.0,0.0,0,0,0,4.6
1307,1307,DataOps com Streamsets,35,5,1,10.2022,2,1,0,69.9,1,5,23,3.0833333333333335,Rodrigo Macedo,2415.0,7,4.7,0,0.0,0.0,0.0,0,0,0,4.0
1308,1308,เรียน Python Data Wrangling Programming สำหรับ Data Science,62,5,1,5.2022,15,1,0,329.9,1,4,15,13.45,Todsapon Banklongsi,917.0,20,4.6,0,0.0,0.0,0.0,0,0,0,4.7
1309,1309,Python Uygulamalı Endüstri 4.0 Projeleri,24,5,1,10.2022,10,1,0,69.9,1,2,13,3.8166666666666664,Alper Ersin Balcı,24.0,1,5.0,0,0.0,0.0,0.0,0,0,0,5.0
1310,1310,R Programming: De Principiante a Avanzado,3036,5,2,11.2022,3,1,1,349.9,1,14,76,7.983333333333333,Numpi Cursos,393298.0,43,4.4,1,19185.0,5.0,4.6,0,0,0,4.5
1311,1311,R로 배우는 데이터 분석 첫 걸음,31,5,1,12.2021,4,1,0,399.9,0,12,49,14.266666666666667,마소캠퍼스 머니매그넷,2064.0,50,4.7,0,0.0,0.0,0.0,0,0,0,5.0
1312,1312,"Визуализация данных в Python: области, тренды, картограммы",40,5,1,11.2019,8,1,0,209.9,1,4,12,1.8833333333333333,Центр digital-профессий ITtensive,2264.0,22,4.0,0,0.0,0.0,0.0,1,0,0,3.1
1313,1313,Maîtriser Python pour la Data Science (IA),67,5,1,12.202,5,1,1,349.9,1,10,87,6.916666666666667,Gaël MENOU,455.0,3,4.3,0,0.0,0.0,0.0,1,0,0,4.5
1314,1314,Geostatistiker - Räumliche Datenanalyse mit R,17,5,1,9.2022,9,1,0,319.9,0,7,14,8.483333333333333,Christian Müller-Kett,187.0,5,4.6,0,0.0,0.0,0.0,0,0,0,4.7
1315,1315,Curso python para ciencia de datos,126,5,1,7.2022,3,1,1,123.9,1,10,61,10.416666666666666,Julio Vicente Guadarrama-Olvera,380.0,2,4.7,0,0.0,0.0,0.0,0,0,0,4.9
1316,1316,Derinlemesine Python 4 : AI Natural Language Processing,74,4,1,4.2021,10,1,0,159.9,1,13,49,16.716666666666665,Önder Teker,1309.0,18,4.5,0,0.0,0.0,0.0,0,0,0,3.8
1317,1317,【文部科学大臣表彰の工学博士が指導】Pythonで体系的に学ぶデータサイエンスとAIの初歩 Vol.3 線形代数・PCA,161,4,1,7.2022,6,1,1,349.9,1,36,106,9.633333333333333,平山 雄三,721.0,12,4.4,0,0.0,0.0,0.0,0,0,0,4.4
1318,1318,Machine Learning para principiantes,179,4,1,1.2022,3,1,1,69.9,1,7,7,0.55,Luis Guevara Matias,19523.0,427,3.4,0,0.0,0.0,0.0,0,0,0,4.5
1319,1319,Les notions fondamentales de Python pour la data science,575,4,1,9.2021,5,1,1,69.9,1,33,223,18.283333333333335,Sage Kataliko,575.0,1,4.2,0,0.0,0.0,0.0,1,0,0,4.2
1320,1320,Déployer un Portail de Données Ouvertes en Local avec CKAN,20,4,1,5.2022,5,1,1,69.9,1,5,13,2.0833333333333335,Soka Wakata,11211.0,17,4.2,0,0.0,0.0,0.0,0,0,0,3.6
1321,1321,통계 분석 마스터 클래스 : 확률과 추론,14,4,1,10.2022,4,1,0,299.9,0,15,54,9.283333333333333,마소캠퍼스 머니매그넷,2064.0,50,4.7,0,0.0,0.0,0.0,0,0,0,5.0
1322,1322,R을 이용한 데이터 분석,31,4,1,7.2022,4,1,0,399.9,1,4,19,4.85,클룸 (CLOOM),852.0,17,4.8,0,0.0,0.0,0.0,0,0,0,5.0
1323,1323,Spark und PySpark - ein einfacher Crashkurs,32,4,1,11.202,9,1,1,105.9,1,5,15,2.9833333333333334,Cedric Mössner,21368.0,42,4.0,0,0.0,0.0,0.0,0,0,0,4.4
1324,1324,Data science en Python,884,4,1,2.2022,3,1,1,69.9,1,5,5,1.1666666666666667,Luis Guevara Matias,19523.0,427,3.4,0,0.0,0.0,0.0,0,0,0,1.7
1325,1325,Mempelajari Algoritma,29,4,1,7.202,11,1,0,179.9,1,6,22,3.2,KODE by Hacktiv8,8765.0,74,4.6,0,0.0,0.0,0.0,1,0,0,4.5
1326,1326,Deep Learning & künstliche Intelligenz in der Medizin fastai,70,4,1,5.2021,9,1,1,123.9,1,8,41,3.1,Bernhard Mayr,477.0,10,4.0,0,0.0,0.0,0.0,1,0,0,4.2
1327,1327,Data Science et Machine Learning avec Python en 4h (2023),31,4,1,11.2022,5,1,1,429.9,1,7,40,4.083333333333333,"Favrett | Data Science, Machine Learning, Editing",6125.0,6,4.5,0,0.0,0.0,0.0,0,0,0,4.3
1328,1328,A dan Z ye Python Programlama ve Yapay Zeka,34,4,1,12.202,10,1,0,105.9,0,1,34,7.533333333333333,Oğuz Özger,34.0,1,4.4,0,0.0,0.0,0.0,0,0,0,4.4
1329,1329,"Data Engineering con Spark para Big Data: SQL, Delta Lakes",51,6,1,10.2022,3,1,1,69.9,1,6,31,2.35,Data Bootcamp,9868.0,28,4.2,0,0.0,0.0,0.0,0,0,0,4.1
1330,1330,【文部科学大臣表彰の工学博士が指導】Pythonで体系的に学ぶデータサイエンスとAIの初歩 Vol.2 確率・ベイズ統計,159,4,1,7.2022,6,1,1,349.9,1,33,91,8.2,平山 雄三,721.0,12,4.4,0,0.0,0.0,0.0,0,0,0,4.2
1331,1331,Hands-On AWS S3 mit Boto3 (AWS SDK / Python) 01/23,9,4,1,9.2022,9,1,0,399.9,1,15,63,5.416666666666667,Stefan Lippl,461.0,3,4.4,0,0.0,0.0,0.0,0,0,0,4.7
1332,1332,Introdução à Ciência de Dados na Prática com Python,49,5,1,9.2022,2,1,1,299.9,1,11,67,31.316666666666666,Jefferson Silva Almeida,358.0,9,4.2,0,0.0,0.0,0.0,0,0,0,4.6
1333,1333,Inteligencia Artificial y Big Data,1305,4,1,10.2022,3,1,1,69.9,1,5,5,0.85,Luis Guevara Matias,19523.0,427,3.4,0,0.0,0.0,0.0,0,0,0,4.0
1334,1334,Derinlemesine Python 5 : AI Computer Vision,78,3,1,4.2021,10,1,0,159.9,1,10,44,16.3,Önder Teker,1309.0,18,4.5,0,0.0,0.0,0.0,0,0,0,5.0
1335,1335,Python ile Kripto Paralarda Algoritmik Trade,5,3,1,10.2022,10,1,0,639.9,0,12,42,10.216666666666667,Egemen YILDIRIM,51.0,3,4.8,0,0.0,0.0,0.0,0,0,0,4.2
1336,1336,UNet（PyTorch）图像语义分割实战：训练自己的数据集,21,3,1,1.2022,7,2,0,105.9,1,5,10,2.3666666666666667,Frank BAI,178.0,23,4.3,0,0.0,0.0,0.0,0,0,0,4.1
1337,1337,Les fondamentaux de NumPy,5,3,1,10.2022,5,1,0,89.9,1,3,13,1.4333333333333333,Maxime Vandegar,1235.0,25,4.5,0,0.0,0.0,0.0,0,0,0,4.2
1338,1338,통계 분석 마스터 클래스 : 회귀분석과 실전 프로젝트,13,3,1,10.2022,4,1,0,299.9,0,8,32,10.75,마소캠퍼스 머니매그넷,2064.0,50,4.7,0,0.0,0.0,0.0,0,0,0,5.0
1339,1339,【文部科学大臣表彰の工学博士が指導】Pythonで体系的に学ぶデータサイエンスとAIの初歩 Vol.4 ブロックチェーン,142,3,1,7.2022,6,1,1,349.9,1,22,99,9.25,平山 雄三,721.0,12,4.4,0,0.0,0.0,0.0,0,0,0,4.3
1340,1340,【普段のエクセル作業時間をショートカット】xlwingsでエクセルとPythonを合体,48,3,1,4.2022,6,1,1,699.9,1,8,24,4.166666666666667,水口 真,975.0,9,4.5,0,0.0,0.0,0.0,0,0,0,4.0
